id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US10003014300,,"Census Tract 143, New Castle County, Delaware",0,0,0,0,0,9,0,0,14,35,30,54,171,0,0,0,0,0,7,0,10,10,22,4,118,282,0,0,0,0,0,0,0,15,27,38,35,167,0,49.67,137.33,408,595,
1400000US10003014402,,"Census Tract 144.02, New Castle County, Delaware",0,0,80,0,0,0,0,0,11,47,0,51,104,9,0,17,0,0,10,0,0,0,17,45,6,99,17,0,0,16,0,0,0,6,11,49,0,0,139,19.74,131.26,102,392,
1400000US10003014403,,"Census Tract 144.03, New Castle County, Delaware",0,23,0,0,0,0,0,0,77,36,9,39,253,0,0,0,0,12,13,0,0,137,56,8,27,242,4,0,5,20,0,13,0,0,78,0,14,108,58,81.64,334.36,205,679,
1400000US10003014404,,"Census Tract 144.04, New Castle County, Delaware",0,0,21,0,0,0,0,0,0,65,57,107,200,0,13,17,0,0,0,24,0,0,47,40,59,186,0,13,0,0,0,0,0,0,0,31,41,101,64,24,143,405,636,
1400000US10003014501,,"Census Tract 145.01, New Castle County, Delaware",0,0,64,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,46,0,0,0,0,0,0,0,0,46,0,0,0,64,15.71,52.29,0,132,
1400000US10003014502,,"Census Tract 145.02, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,9.18,44.82,22,76,
1400000US10003014702,,"Census Tract 147.02, New Castle County, Delaware",0,0,0,0,0,22,0,0,22,49,36,7,134,0,0,0,0,0,19,0,0,43,33,21,18,90,0,0,0,0,0,0,0,0,52,7,10,21,0,60.89,186.11,113,360,
1400000US10003014703,,"Census Tract 147.03, New Castle County, Delaware",33,24,0,55,0,0,0,0,25,33,43,28,250,0,26,42,65,0,11,24,0,52,14,16,0,356,0,0,137,49,7,32,0,0,60,6,16,49,434.5,93.79,166.71,152,847,
1400000US10003014705,,"Census Tract 147.05, New Castle County, Delaware",0,0,0,0,0,0,0,100,96,47,45,94,266,0,0,10,0,0,0,0,0,54,23,100,79,434,97,0,10,0,11,11,16,125,23,46,69,26,122.5,286.91,259.59,413,1082,
1400000US10003014706,,"Census Tract 147.06, New Castle County, Delaware",0,0,0,0,0,0,0,21,61,20,6,7,326,0,0,27,9,0,0,31,30,180,0,10,39,332,13,0,57,0,0,41,7,5,79,44,25,61,106,189.4,329.6,148,773,
1400000US10003014803,,"Census Tract 148.03, New Castle County, Delaware",0,0,0,0,0,0,0,160,0,90,0,60,171,0,0,0,0,0,0,0,0,47,11,22,91,260,0,0,0,0,0,0,0,0,40,9,43,168,0,174.79,182.21,384,741,
1400000US10003014805,,"Census Tract 148.05, New Castle County, Delaware",0,0,0,0,0,0,0,0,192,186,18,305,843,53,17,0,0,0,0,0,0,153,208,42,370,1027,42,0,0,0,0,0,0,0,84,126,216,559,112,72.93,876.07,1510,2571,
1400000US10003014807,,"Census Tract 148.07, New Castle County, Delaware",0,18,0,0,41,81,16,0,86,66,208,207,796,0,19,0,0,12,42,58,0,170,98,125,272,739,0,0,0,0,43,59,18,0,67,235,89,228,85,376.91,667.09,1129,2258,
1400000US10003014808,,"Census Tract 148.08, New Castle County, Delaware",0,0,0,28,0,0,12,21,55,90,15,0,505,0,0,6,126,41,94,27,32,70,25,0,84,464,0,0,6,21,75,35,9,16,123,16,90,73,245,346.16,336.84,262,1190,
1400000US10003014809,,"Census Tract 148.09, New Castle County, Delaware",0,0,0,23,24,0,0,0,127,44,107,135,473,0,0,0,23,0,0,0,0,243,18,123,66,613,0,0,0,0,0,13,0,47,132,72,126,223,58,157.34,550.66,780,1546,
1400000US10003014810,,"Census Tract 148.10, New Castle County, Delaware",0,0,13,22,44,33,0,0,80,25,66,20,405,0,0,63,0,0,39,61,25,106,14,40,57,653,35,0,14,0,46,0,0,0,243,52,59,204,192,275.93,447.07,446,1361,
1400000US10003014903,,"Census Tract 149.03, New Castle County, Delaware",125,85,0,0,0,0,0,42,115,175,0,41,973,178,247,68,135,0,0,0,0,257,48,40,0,705,0,110,66,0,0,0,0,0,317,99,44,69,1014,159.13,893.87,194,2261,
1400000US10003014904,,"Census Tract 149.04, New Castle County, Delaware",39,0,0,0,0,19,0,0,19,0,61,89,152,0,0,0,0,0,0,0,0,0,0,93,59,310,0,0,0,0,0,0,0,0,95,0,20,195,39,38.38,94.62,517,689,
1400000US10003014906,,"Census Tract 149.06, New Castle County, Delaware",34,91,0,0,0,31,0,0,52,94,46,102,647,63,0,94,0,63,131,32,0,80,115,60,9,395,42,0,62,20,0,49,78,0,22,75,22,25,437.5,378.68,411.82,264,1492,
1400000US10003014907,,"Census Tract 149.07, New Castle County, Delaware",14,0,0,68,0,41,15,0,63,27,79,11,365,23,0,6,28,40,0,20,0,98,112,28,10,500,31,0,5,50,40,0,0,0,201,95,36,42,265,177.54,534.46,206,1183,
1400000US10003014908,,"Census Tract 149.08, New Castle County, Delaware",5,0,7,0,0,58,0,0,47,38,68,9,129,4,29,12,0,39,0,0,0,31,14,0,0,155,0,23,18,0,4,0,0,10,70,22,0,8,119.5,114.66,196.84,85,516,
1400000US10003014909,,"Census Tract 149.09, New Castle County, Delaware",191,0,26,46,117,0,0,0,81,67,48,42,591,79,0,45,94,38,0,0,18,75,128,74,40,521,76,0,172,0,0,0,14,0,64,67,65,63,806.5,146.9,444.6,332,1730,
1400000US10003001500,,"Census Tract 15, New Castle County, Delaware",0,20,0,34,0,0,0,11,18,0,49,21,22,0,0,0,0,0,0,0,0,0,0,22,0,99,0,0,0,0,0,0,0,0,0,5,19,75,54,14.06,19.94,186,274,
1400000US10003015000,,"Census Tract 150, New Castle County, Delaware",110,0,123,0,16,0,0,24,125,0,0,127,407,51,45,42,0,13,0,0,0,94,0,135,27,453,36,0,0,0,38,0,0,0,71,0,292,16,440.5,106.8,240.7,597,1385,
1400000US10003015100,,"Census Tract 151, New Castle County, Delaware",0,0,17,13,0,30,44,0,54,51,10,14,370,0,0,0,0,84,0,19,0,226,0,30,11,149,0,3,0,0,0,48,0,0,60,24,6,8,75,240.8,357.2,79,752,
1400000US10003015200,,"Census Tract 152, New Castle County, Delaware",20,0,30,0,26,74,8,0,79,38,19,0,466,19,6,11,59,27,83,47,9,93,24,62,26,477,19,0,42,54,45,103,20,0,126,42,17,9,309,443.66,351.34,133,1237,
1400000US10003015400,,"Census Tract 154, New Castle County, Delaware",0,0,15,56,0,0,0,0,0,0,49,0,289,22,40,47,73,0,0,0,0,36,26,45,0,356,25,84,0,72,0,0,0,0,124,28,23,0,434,27.2,186.8,117,765,
1400000US10003015502,,"Census Tract 155.02, New Castle County, Delaware",48,122,17,8,0,7,0,6,73,14,0,0,196,28,44,35,8,20,6,0,5,23,13,6,8,119,22,21,19,8,22,0,0,0,27,0,0,0,401,65.91,129.09,14,610,
1400000US10003015600,,"Census Tract 156, New Castle County, Delaware",17,6,15,4,13,4,0,0,49,58,19,0,169,46,13,15,3,16,4,0,0,28,35,0,9,248,6,0,0,6,51,0,0,0,78,51,39,17,171,74.35,272.65,84,602,
1400000US10003015802,,"Census Tract 158.02, New Castle County, Delaware",0,36,61,6,52,25,0,14,7,0,7,0,246,0,49,55,29,29,38,0,0,24,5,9,8,165,0,12,32,8,37,17,0,23,6,0,12,18,347,182.29,35.71,54,619,
1400000US10003015900,,"Census Tract 159, New Castle County, Delaware",54,0,0,0,17,0,0,0,117,88,210,0,465,133,0,37,24,92,0,0,0,57,84,25,13,194,9,0,28,12,31,0,0,0,21,51,36,6,367,103.15,384.85,290,1145,
1400000US10003001600,,"Census Tract 16, New Castle County, Delaware",0,0,17,45,7,6,7,0,21,32,0,12,100,7,0,0,0,28,0,0,24,35,6,0,0,149,0,7,33,19,25,18,0,23,24,0,0,0,158,121.6,104.4,12,396,
1400000US10003016000,,"Census Tract 160, New Castle County, Delaware",0,0,9,38,42,0,0,0,0,0,0,12,226,7,6,20,91,18,35,0,0,36,0,0,13,274,6,0,37,21,0,27,0,4,77,38,34,30,265,115.21,131.79,89,601,
1400000US10003016100,,"Census Tract 161, New Castle County, Delaware",3,0,0,0,0,6,0,0,20,11,8,33,45,0,0,6,0,0,0,0,0,14,4,0,21,103,13,0,0,5,0,15,17,0,4,4,36,9,27,44.46,50.54,107,229,
1400000US10003016200,,"Census Tract 162, New Castle County, Delaware",0,0,0,0,0,35,0,0,0,16,0,30,85,0,0,0,0,20,30,0,0,0,35,0,0,74,0,0,0,8,0,30,0,0,27,0,0,9,18,109.59,73.41,39,240,
1400000US10003016301,,"Census Tract 163.01, New Castle County, Delaware",0,0,0,0,0,0,0,0,114,101,111,200,291,0,0,0,0,0,0,0,0,89,61,44,97,177,0,0,0,0,0,0,0,0,70,36,47,24,0,46.41,424.59,523,994,
1400000US10003016302,,"Census Tract 163.02, New Castle County, Delaware",0,0,0,0,103,0,0,0,64,67,11,251,599,0,0,0,0,205,0,0,52,74,146,25,97,853,0,0,0,0,108,38,24,0,138,225,148,172,208,368.92,667.08,704,1948,
1400000US10003016305,,"Census Tract 163.05, New Castle County, Delaware",0,38,0,0,0,21,0,0,147,0,47,181,331,0,0,0,0,0,15,33,0,34,16,111,122,763,0,75,0,0,0,55,33,17,47,65,217,254,113,212.76,270.24,932,1528,
1400000US10003016401,,"Census Tract 164.01, New Castle County, Delaware",0,60,0,0,0,14,0,0,0,89,3,169,567,0,45,0,39,0,0,0,0,0,95,0,388,530,0,0,0,38,0,24,0,0,0,67,111,290,182,38,251,961,1432,
1400000US10003016404,,"Census Tract 164.04, New Castle County, Delaware",41,0,0,8,17,7,0,0,17,74,14,34,337,46,0,0,6,9,15,0,10,26,115,14,96,210,36,0,0,0,16,0,0,0,36,32,55,35,158,66.43,286.57,248,759,
1400000US10003016601,,"Census Tract 166.01, New Castle County, Delaware",0,0,0,69,0,79,0,0,205,430,7,219,1002,0,0,0,0,0,0,0,0,341,235,71,355,1126,0,0,0,0,0,14,0,0,112,133,228,639,69,204.86,1344.14,1519,3137,
1400000US10003016602,,"Census Tract 166.02, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,18,121,369,1122,40,22,0,0,47,0,0,105,84,85,251,488,606,0,23,0,0,15,0,0,0,119,95,105,249,116,170.51,366.49,1583,2236,
1400000US10003016604,,"Census Tract 166.04, New Castle County, Delaware",50,0,39,2,0,0,0,131,47,221,57,475,1531,66,218,0,0,0,0,0,0,241,377,137,492,1833,62,208,25,0,0,0,0,254,53,229,212,790,670,442.97,1110.03,2163,4386,
1400000US10003016608,,"Census Tract 166.08, New Castle County, Delaware",49,0,0,0,8,0,13,0,19,129,47,109,306,40,0,0,0,21,0,32,0,0,9,30,174,439,19,0,0,0,18,0,0,0,71,53,78,200,131.5,83.8,265.7,638,1119,
1400000US10003016801,,"Census Tract 168.01, New Castle County, Delaware",5,0,0,10,0,3,0,3,41,200,146,141,533,32,0,0,10,0,11,9,3,31,71,96,270,488,19,2,0,0,0,11,12,7,22,51,101,263,78,74.98,400.02,1017,1570,
1400000US10003016804,,"Census Tract 168.04, New Castle County, Delaware",47,0,0,0,0,0,0,0,61,69,88,187,812,47,0,0,0,0,39,0,15,88,165,157,301,1025,88,0,0,0,0,19,0,0,142,276,57,443,182,122.47,751.53,1233,2289,
1400000US10003016901,,"Census Tract 169.01, New Castle County, Delaware",0,0,0,0,0,0,0,0,43,18,15,17,157,0,0,14,0,0,0,0,22,11,60,22,28,197,7,0,0,0,0,0,0,10,41,55,0,84,21,48.15,211.85,166,447,
1400000US10003016904,,"Census Tract 169.04, New Castle County, Delaware",0,0,0,0,0,0,0,0,23,12,39,0,68,0,0,0,0,0,7,0,0,0,37,11,13,82,0,0,0,0,0,0,0,0,4,0,26,52,0,11.59,71.41,141,224,
1400000US10003001902,,"Census Tract 19.02, New Castle County, Delaware",0,68,0,0,52,0,0,0,76,0,26,7,109,40,55,0,0,6,0,0,0,0,0,0,8,143,57,16,0,0,0,7,0,0,22,26,15,0,265,52.66,107.34,56,481,
1400000US10003000200,,"Census Tract 2, New Castle County, Delaware",164,0,0,0,0,0,0,0,82,0,77,194,562,227,0,0,0,0,73,0,0,46,137,14,65,543,0,0,35,0,147,158,0,0,28,0,62,113,499.5,331.02,266.48,525,1622,
1400000US10003002100,,"Census Tract 21, New Castle County, Delaware",96,19,63,0,6,0,24,0,18,8,16,0,275,109,59,19,37,0,0,0,0,43,8,0,0,199,87,17,20,17,11,0,0,0,27,0,5,15,551.5,47.46,89.04,36,724,
1400000US10003002200,,"Census Tract 22, New Castle County, Delaware",173,0,123,19,50,0,0,3,10,0,15,0,281,119,0,8,6,24,11,0,3,70,26,14,0,240,43,26,37,6,18,27,0,13,18,20,32,0,606,119.66,127.34,61,914,
1400000US10003002300,,"Census Tract 23, New Castle County, Delaware",28,8,13,0,53,26,24,0,0,68,0,0,169,0,7,23,29,30,26,0,12,13,29,0,0,256,0,0,66,83,34,14,0,0,0,33,0,26,315.5,162.71,140.79,26,645,
1400000US10003002400,,"Census Tract 24, New Castle County, Delaware",70,45,0,0,0,51,0,0,16,3,40,177,393,32,72,0,0,0,154,0,0,26,63,0,46,465,77,72,0,0,0,146,0,0,128,0,34,8,368,379.9,207.1,305,1260,
1400000US10003002500,,"Census Tract 25, New Castle County, Delaware",0,0,52,8,0,0,0,0,41,40,0,24,513,0,0,189,116,24,13,0,0,86,64,0,21,154,15,0,61,0,12,0,0,0,0,10,41,15,459,52.59,219.41,101,832,
1400000US10003002600,,"Census Tract 26, New Castle County, Delaware",12,79,31,0,87,43,0,0,58,37,10,0,269,0,22,36,71,44,28,0,0,12,0,35,21,255,22,27,0,27,72,19,0,0,56,0,24,8,428.5,212.92,141.58,98,881,
1400000US10003002700,,"Census Tract 27, New Castle County, Delaware",46,63,63,6,0,0,0,0,4,22,26,51,223,58,63,24,0,0,14,0,0,36,0,28,0,221,123,13,8,0,0,11,0,25,41,0,0,0,467,63.77,89.23,105,725,
1400000US10003002800,,"Census Tract 28, New Castle County, Delaware",41,0,0,0,0,0,0,0,53,6,0,10,19,0,0,0,0,0,0,0,0,0,11,0,8,26,0,0,0,0,0,0,0,18,0,0,0,8,41,27.01,60.99,26,155,
1400000US10003002900,,"Census Tract 29, New Castle County, Delaware",183,0,53,0,98,0,0,0,56,6,0,25,388,78,83,27,70,83,0,0,0,47,0,0,0,276,75,31,26,0,0,0,0,0,135,0,9,0,716.5,130.96,203.54,34,1085,
1400000US10003000300,,"Census Tract 3, New Castle County, Delaware",0,4,29,13,0,12,0,0,43,76,7,0,207,0,9,24,0,52,21,0,0,33,37,31,0,243,0,38,0,0,46,11,0,0,53,36,21,38,166,114.93,256.07,97,634,
1400000US10003003002,,"Census Tract 30.02, New Castle County, Delaware",149,0,10,0,37,18,16,0,8,7,0,0,380,263,0,44,36,0,31,0,0,0,6,0,0,185,39,5,34,21,17,28,0,0,20,0,14,7,628,124.76,36.24,21,810,
1400000US10003000400,,"Census Tract 4, New Castle County, Delaware",40,0,0,0,0,6,0,0,0,0,15,77,127,0,0,22,15,18,10,0,0,3,14,13,32,104,27,0,0,41,0,6,0,0,4,14,0,12,154,32.19,33.81,149,369,
1400000US10003000500,,"Census Tract 5, New Castle County, Delaware",7,38,13,95,18,10,0,0,0,31,0,0,161,38,24,37,0,0,0,11,0,15,36,0,0,324,118,35,13,17,0,0,11,0,35,74,21,0,444,49.5,182.5,21,697,
1400000US10003000601,,"Census Tract 6.01, New Castle County, Delaware",0,38,65,0,0,8,28,59,40,16,4,11,293,86,107,0,20,13,7,18,17,7,8,5,5,345,0,74,54,5,30,24,11,4,110,0,4,29,470.5,224.19,154.31,58,907,
1400000US10003000602,,"Census Tract 6.02, New Castle County, Delaware",142,0,56,8,0,0,0,57,0,0,0,34,125,45,0,62,18,0,0,0,0,0,0,0,0,218,20,0,95,41,0,0,0,0,0,35,0,27,487,57,35,61,640,
1400000US10003000900,,"Census Tract 9, New Castle County, Delaware",56,0,0,20,22,0,0,0,81,0,13,0,318,28,25,24,57,36,58,0,0,44,40,6,0,234,36,0,29,55,46,30,0,0,27,0,11,0,382,165.84,166.16,30,744,
1400000US10003980100,,"Census Tract 9801, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US10003990100,,"Census Tract 9901, New Castle County, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US10005050101,,"Census Tract 501.01, Sussex County, Delaware",0,0,31,7,7,0,0,0,71,72,23,0,201,0,0,78,5,6,0,0,0,76,9,0,27,380,5,0,0,0,0,7,0,0,102,63,106,97,132.5,55.83,350.67,253,792,
1400000US10005050103,,"Census Tract 501.03, Sussex County, Delaware",0,0,0,0,123,20,0,0,92,0,22,142,216,0,0,0,0,80,4,0,5,12,27,44,44,327,53,0,0,0,30,14,0,0,57,21,106,46,169.5,186.87,181.63,404,942,
1400000US10005050104,,"Census Tract 501.04, Sussex County, Delaware",18,85,32,0,6,65,0,25,16,56,0,8,373,0,177,30,0,25,0,0,30,47,0,60,4,481,0,0,25,33,18,0,8,66,107,189,20,15,424.5,247.4,386.1,107,1165,
1400000US10005050105,,"Census Tract 501.05, Sussex County, Delaware",0,0,0,0,0,50,0,0,104,75,34,0,578,79,0,11,0,0,135,54,0,113,117,59,10,570,94,0,0,0,0,42,103,0,60,158,113,0,184,431.09,579.91,216,1411,
1400000US10005050200,,"Census Tract 502, Sussex County, Delaware",0,18,63,0,0,63,1,4,151,0,5,0,316,0,0,94,35,11,21,0,16,115,15,9,0,411,0,8,104,31,45,39,3,0,27,25,0,129,381,224.81,283.19,143,1032,
1400000US10005050301,,"Census Tract 503.01, Sussex County, Delaware",34,100,132,47,10,7,5,9,192,62,8,12,701,93,57,73,32,16,17,0,42,193,91,84,3,719,108,143,37,14,42,13,0,44,55,181,21,61,904,245.8,699.2,189,2038,
1400000US10005050302,,"Census Tract 503.02, Sussex County, Delaware",36,37,107,83,0,16,0,0,49,63,48,10,500,37,37,38,45,0,68,0,0,106,74,17,78,450,68,80,0,30,0,30,14,5,80,42,47,54,598,172.95,374.05,254,1399,
1400000US10005050401,,"Census Tract 504.01, Sussex County, Delaware",17,0,65,0,32,0,0,0,89,18,14,47,249,20,0,57,6,10,0,0,0,77,25,27,27,212,51,0,33,5,15,0,0,15,21,20,6,46,282.5,75.29,218.21,167,743,
1400000US10005050403,,"Census Tract 504.03, Sussex County, Delaware",8,3,17,14,74,43,0,0,82,16,21,0,446,3,15,77,36,61,108,8,0,59,31,31,17,287,13,0,59,32,35,0,32,0,45,32,12,27,362,307.62,233.38,108,1011,
1400000US10005050405,,"Census Tract 504.05, Sussex County, Delaware",11,19,37,0,30,0,0,14,127,11,30,31,217,0,8,29,0,14,30,0,20,42,9,65,0,203,0,0,0,0,8,0,0,0,102,0,77,16,130,136.07,244.93,219,730,
1400000US10005050406,,"Census Tract 504.06, Sussex County, Delaware",0,62,141,72,0,15,0,0,69,29,0,0,503,23,87,0,23,81,36,24,0,110,76,14,29,382,0,72,9,0,39,11,12,0,101,87,12,39,549,205.6,424.4,94,1273,
1400000US10005050407,,"Census Tract 504.07, Sussex County, Delaware",0,82,26,43,0,0,0,41,28,14,27,17,396,12,38,35,40,22,5,0,54,78,0,8,104,444,30,93,19,0,9,45,11,27,59,47,7,97,433.5,226.55,197.95,260,1118,
1400000US10005050408,,"Census Tract 504.08, Sussex County, Delaware",0,35,19,0,0,8,0,24,14,21,22,13,284,11,0,81,10,0,18,0,61,20,71,12,0,367,73,85,34,0,0,22,14,0,8,108,7,16,348,154.14,234.86,70,807,
1400000US10005050501,,"Census Tract 505.01, Sussex County, Delaware",0,0,33,0,11,4,0,32,42,16,32,32,253,0,0,31,17,19,9,21,23,34,60,7,32,361,0,0,26,49,10,41,0,12,108,75,0,40,176,193.28,303.72,143,816,
1400000US10005050503,,"Census Tract 505.03, Sussex County, Delaware",10,72,90,97,85,157,63,0,36,21,0,41,534,43,108,21,49,14,94,57,0,122,26,0,0,369,28,36,26,44,0,0,0,0,154,58,0,23,673.5,473.54,363.96,64,1575,
1400000US10005050504,,"Census Tract 505.04, Sussex County, Delaware",0,50,27,36,0,0,0,0,95,78,14,21,418,0,145,21,29,47,18,0,0,77,40,0,41,493,9,21,21,11,11,48,0,159,78,58,0,77,399,296.5,383.5,153,1232,
1400000US10005050601,,"Census Tract 506.01, Sussex County, Delaware",62,19,0,22,44,0,23,38,82,54,34,27,444,63,19,105,22,30,48,42,0,78,0,4,33,487,13,31,47,0,63,32,0,51,120,20,50,60,471.5,350.1,306.4,208,1336,
1400000US10005050602,,"Census Tract 506.02, Sussex County, Delaware",80,68,89,0,0,22,0,0,39,54,25,15,603,31,115,66,24,13,44,0,0,142,60,60,48,569,40,0,43,54,0,85,31,0,135,124,9,48,616.5,242.22,500.28,205,1564,
1400000US10005050701,,"Census Tract 507.01, Sussex County, Delaware",9,14,32,7,16,25,12,29,62,25,98,51,208,9,9,60,12,21,9,14,0,18,36,2,18,152,12,0,21,4,2,2,4,18,30,33,0,26,208.5,151.2,185.3,195,740,
1400000US10005050703,,"Census Tract 507.03, Sussex County, Delaware",3,0,0,14,19,7,0,2,7,17,0,20,113,7,0,25,9,6,21,0,2,14,18,4,7,86,2,11,16,2,19,11,0,2,0,9,2,12,111,70.57,61.43,45,288,
1400000US10005050704,,"Census Tract 507.04, Sussex County, Delaware",9,0,0,42,15,0,0,0,40,78,0,24,86,0,0,0,23,0,0,0,0,40,0,0,23,412,91,0,23,23,0,0,0,0,185,78,12,0,218.5,52.55,375.95,59,706,
1400000US10005050705,,"Census Tract 507.05, Sussex County, Delaware",0,0,0,231,25,44,0,0,17,0,0,0,156,0,0,0,30,0,31,0,0,17,58,0,20,75,13,0,0,0,0,0,0,0,0,46,0,16,286.5,93.28,132.22,36,548,
1400000US10005050706,,"Census Tract 507.06, Sussex County, Delaware",17,0,0,0,0,0,3,0,16,18,30,0,67,0,0,0,0,0,0,3,0,18,25,21,0,75,0,0,0,5,0,0,0,0,10,0,32,28,22,13.48,79.52,111,226,
1400000US10005050801,,"Census Tract 508.01, Sussex County, Delaware",20,0,42,0,26,47,18,0,208,36,0,34,201,15,0,0,0,38,20,16,0,63,9,21,19,152,0,0,0,0,0,30,0,0,110,9,0,3,109,227.77,370.23,77,784,
1400000US10005050802,,"Census Tract 508.02, Sussex County, Delaware",0,108,38,0,19,0,0,0,22,43,60,103,266,0,34,0,0,0,0,0,77,47,11,67,30,429,38,8,59,0,0,0,0,86,41,20,25,152,294.5,191.2,165.3,437,1088,
1400000US10005050803,,"Census Tract 508.03, Sussex County, Delaware",0,0,0,0,0,26,0,91,48,0,93,57,268,15,0,0,0,0,0,0,52,99,0,31,71,404,0,0,0,0,0,82,0,0,81,107,0,134,15,289.76,296.24,386,987,
1400000US10005050901,,"Census Tract 509.01, Sussex County, Delaware",0,0,0,0,0,28,24,12,39,0,18,104,102,0,0,0,0,10,26,23,0,15,0,0,28,122,0,0,0,0,14,0,21,0,29,0,31,27,12,160.11,68.89,208,449,
1400000US10005050902,,"Census Tract 509.02, Sussex County, Delaware",0,0,0,0,0,0,0,0,0,16,0,58,128,0,0,0,0,0,0,0,54,0,54,0,20,183,9,0,0,0,0,0,0,54,0,61,35,24,9,108,131,137,385,
1400000US10005051003,,"Census Tract 510.03, Sussex County, Delaware",0,19,0,36,0,0,52,0,25,31,0,42,308,0,0,0,63,0,0,48,0,0,29,0,168,333,0,0,0,0,0,0,0,0,28,36,0,269,118,109.01,139.99,479,846,
1400000US10005051004,,"Census Tract 510.04, Sussex County, Delaware",0,0,0,0,18,2,0,0,4,11,57,165,272,1,3,0,10,0,4,0,0,149,42,17,46,173,4,0,6,0,3,24,0,2,23,53,17,41,34.5,72.42,252.08,343,702,
1400000US10005051005,,"Census Tract 510.05, Sussex County, Delaware",0,0,0,8,4,46,0,0,16,18,11,51,331,0,87,9,89,0,0,6,4,27,32,49,28,262,3,45,3,9,4,5,4,2,83,17,72,15,257,92.42,171.58,226,747,
1400000US10005051006,,"Census Tract 510.06, Sussex County, Delaware",10,15,0,0,29,0,0,0,0,0,0,5,111,9,28,0,0,10,0,0,10,0,38,0,16,174,11,14,0,0,0,0,6,0,0,63,18,62,106.5,35.5,101,101,344,
1400000US10005051007,,"Census Tract 510.07, Sussex County, Delaware",29,0,13,0,0,26,0,0,12,0,0,27,188,0,0,0,0,0,0,0,0,11,115,0,62,69,0,0,0,0,0,0,0,0,11,11,11,36,42,31.78,154.22,136,364,
1400000US10005051101,,"Census Tract 511.01, Sussex County, Delaware",0,0,4,0,0,0,0,0,0,0,0,6,15,0,0,4,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,38,46,
1400000US10005051102,,"Census Tract 511.02, Sussex County, Delaware",0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,58,58,
1400000US10005051103,,"Census Tract 511.03, Sussex County, Delaware",0,0,0,8,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,58,3,0,0,0,0,2,0,5,1,9,0,38,11,7.51,11.49,42,72,
